timestamp,actual,predicted,residual,abs_residual
2025-05-21 12:19:59,41.0,24.54,16.46,16.46
2025-06-03 13:28:20,21.0,29.72,-8.719999999999999,8.719999999999999
2025-05-21 13:20:06,39.0,30.34,8.66,8.66
2025-05-22 07:43:58,41.0,33.28,7.719999999999999,7.719999999999999
2025-05-21 13:30:07,39.0,31.52,7.48,7.48
2025-05-21 17:10:22,22.0,28.63,-6.629999999999999,6.629999999999999
2025-05-21 12:04:58,42.0,35.79,6.210000000000001,6.210000000000001
2025-06-03 11:48:00,21.0,26.32,-5.32,5.32
2025-05-20 11:45:47,43.0,37.88,5.119999999999997,5.119999999999997
2025-05-09 08:53:36,20.0,25.06,-5.059999999999999,5.059999999999999
2025-05-22 05:38:50,21.0,25.15,-4.149999999999999,4.149999999999999
2025-05-20 12:07:25,43.0,39.37,3.6300000000000026,3.6300000000000026
2025-05-22 07:18:56,38.0,41.45,-3.450000000000003,3.450000000000003
2025-05-22 14:19:51,38.0,34.63,3.3699999999999974,3.3699999999999974
2025-05-14 10:30:07,20.0,23.3,-3.3000000000000007,3.3000000000000007
2025-05-14 07:49:39,20.0,23.13,-3.129999999999999,3.129999999999999
2025-05-23 05:00:51,20.0,22.9,-2.8999999999999986,2.8999999999999986
2025-05-23 05:30:56,20.0,22.89,-2.8900000000000006,2.8900000000000006
2025-05-22 08:44:02,44.0,41.23,2.770000000000003,2.770000000000003
2025-05-23 04:50:50,20.0,22.77,-2.7699999999999996,2.7699999999999996
2025-05-21 16:45:20,22.0,24.5,-2.5,2.5
2025-05-23 09:51:43,33.0,30.54,2.460000000000001,2.460000000000001
2025-05-23 12:56:56,29.0,26.62,2.379999999999999,2.379999999999999
2025-05-22 14:49:53,36.0,33.72,2.280000000000001,2.280000000000001
2025-05-22 11:44:15,44.0,42.03,1.9699999999999989,1.9699999999999989
2025-05-21 13:00:04,41.0,39.04,1.9600000000000009,1.9600000000000009
2025-05-21 16:10:17,25.0,26.87,-1.870000000000001,1.870000000000001
2025-05-23 05:05:51,20.0,21.86,-1.8599999999999994,1.8599999999999994
2025-05-22 04:38:42,20.0,21.8,-1.8000000000000007,1.8000000000000007
2025-05-22 16:04:58,27.0,28.77,-1.7699999999999996,1.7699999999999996
2025-05-27 17:42:11,21.0,22.7,-1.6999999999999993,1.6999999999999993
