timestamp,actual,predicted,residual,abs_residual
2025-05-26 11:22:41,1.0,30.77,-29.77,29.77
2025-05-26 10:57:39,0.0,24.06,-24.06,24.06
2025-05-26 11:02:39,0.0,23.78,-23.78,23.78
2025-05-26 18:28:13,3.0,24.46,-21.46,21.46
2025-05-26 11:07:40,1.0,22.16,-21.16,21.16
2025-05-26 13:47:50,1.0,19.983733333333333,-18.983733333333333,18.983733333333333
2025-05-28 20:07:43,49.0,30.55,18.45,18.45
2025-05-25 17:10:43,6.413333333333333,24.526800000000016,-18.11346666666668,18.11346666666668
2025-06-01 13:02:43,86.5,68.69,17.810000000000002,17.810000000000002
2025-05-26 10:37:38,0.0,17.57,-17.57,17.57
2025-05-25 19:10:51,5.773333333333333,23.209199999999996,-17.435866666666662,17.435866666666662
2025-05-26 11:57:43,1.0,17.39,-16.39,16.39
2025-05-25 19:45:53,5.586666666666667,21.44706666666666,-15.860399999999995,15.860399999999995
2025-05-28 20:02:43,51.0,35.18,15.82,15.82
2025-05-26 11:42:42,1.0,16.663733333333333,-15.663733333333333,15.663733333333333
2025-05-25 15:00:34,7.0,22.100133333333332,-15.100133333333332,15.100133333333332
2025-05-28 19:57:42,51.0,35.94,15.060000000000002,15.060000000000002
2025-05-26 09:27:33,0.0,15.03,-15.03,15.03
2025-05-26 18:23:12,3.0,17.85,-14.850000000000001,14.850000000000001
2025-05-28 20:12:43,45.0,30.42,14.579999999999998,14.579999999999998
2025-06-02 14:39:51,38.0,23.437600000000003,14.562399999999997,14.562399999999997
2025-05-26 18:33:21,3.0,17.01,-14.010000000000002,14.010000000000002
2025-05-26 07:41:46,1.0,14.81,-13.81,13.81
2025-05-25 16:45:41,6.546666666666667,20.198933333333333,-13.652266666666666,13.652266666666666
2025-05-25 19:50:53,5.56,18.758399999999988,-13.198399999999989,13.198399999999989
2025-05-26 08:41:51,0.0,13.08,-13.08,13.08
2025-05-28 19:17:39,53.0,40.83,12.170000000000002,12.170000000000002
2025-05-25 16:10:39,6.733333333333333,18.49480000000001,-11.761466666666674,11.761466666666674
2025-06-02 05:30:36,47.0,35.28,11.719999999999999,11.719999999999999
2025-06-07 19:18:18,43.0,31.83,11.170000000000002,11.170000000000002
2025-05-26 09:57:35,0.0,10.36,-10.36,10.36
2025-06-06 17:27:32,40.0,29.67266666666667,10.327333333333328,10.327333333333328
2025-05-26 17:13:08,2.0,12.318800000000001,-10.318800000000001,10.318800000000001
2025-06-01 19:38:09,47.0,36.763733333333334,10.236266666666666,10.236266666666666
2025-05-28 20:17:44,45.0,35.06,9.939999999999998,9.939999999999998
2025-05-26 18:18:12,3.0,12.84,-9.84,9.84
2025-06-07 19:13:17,43.0,33.34,9.659999999999997,9.659999999999997
2025-05-24 16:03:52,13.0,22.465733333333333,-9.465733333333333,9.465733333333333
2025-05-26 16:08:03,3.0,12.426933333333334,-9.426933333333334,9.426933333333334
2025-05-24 16:28:53,12.0,21.05,-9.05,9.05
2025-05-26 17:08:07,3.0,11.994933333333334,-8.994933333333334,8.994933333333334
2025-05-13 10:29:42,23.0,31.92,-8.920000000000002,8.920000000000002
2025-05-24 20:14:14,13.0,21.84,-8.84,8.84
2025-05-26 19:58:27,2.0,10.67,-8.67,8.67
2025-05-26 14:07:51,2.0,10.36,-8.36,8.36
2025-06-05 15:13:02,35.0,26.777866666666668,8.222133333333332,8.222133333333332
2025-05-25 16:50:42,6.52,14.648666666666674,-8.128666666666675,8.128666666666675
2025-06-08 19:20:32,35.0,26.96,8.04,8.04
2025-06-08 19:25:32,36.0,27.98,8.02,8.02
2025-06-08 16:20:14,35.0,27.03,7.969999999999999,7.969999999999999
2025-06-08 19:30:33,36.0,28.11,7.890000000000001,7.890000000000001
2025-05-26 16:13:03,3.0,10.608400000000001,-7.608400000000001,7.608400000000001
2025-06-07 15:47:55,36.0,28.461733333333335,7.538266666666665,7.538266666666665
2025-06-05 08:19:49,37.0,29.52,7.48,7.48
2025-05-28 18:57:38,53.0,45.68026666666667,7.319733333333332,7.319733333333332
2025-06-04 16:08:33,39.0,31.698000000000008,7.3019999999999925,7.3019999999999925
2025-06-07 19:23:18,43.0,35.72,7.280000000000001,7.280000000000001
2025-05-28 19:22:40,53.0,46.03,6.969999999999999,6.969999999999999
2025-06-02 20:30:18,35.0,28.03986666666667,6.9601333333333315,6.9601333333333315
2025-05-26 14:12:51,2.0,8.899866666666666,-6.899866666666666,6.899866666666666
2025-05-28 19:27:40,52.0,45.17026666666666,6.829733333333337,6.829733333333337
2025-05-26 12:27:45,1.0,7.781600000000001,-6.781600000000001,6.781600000000001
