timestamp,actual,predicted,residual,abs_residual
2025-05-12 22:07:14,100.0,66.02,33.980000000000004,33.980000000000004
2025-05-26 17:48:10,100.0,73.0,27.0,27.0
2025-06-06 01:09:06,100.0,73.0,27.0,27.0
2025-05-16 15:47:10,100.0,78.06,21.939999999999998,21.939999999999998
2025-06-06 01:04:06,86.5,73.0,13.5,13.5
2025-05-10 12:32:05,100.0,87.51,12.489999999999995,12.489999999999995
2025-06-08 14:30:00,61.0,71.4,-10.400000000000006,10.400000000000006
2025-06-08 19:20:32,60.0,69.57,-9.569999999999993,9.569999999999993
2025-05-26 15:38:01,76.0,85.475,-9.474999999999994,9.474999999999994
2025-06-07 15:07:51,81.0,71.985,9.015,9.015
2025-06-08 19:25:32,60.0,68.98,-8.980000000000004,8.980000000000004
2025-05-13 21:33:41,66.0,74.89,-8.89,8.89
2025-05-22 07:18:56,74.0,82.52,-8.519999999999996,8.519999999999996
2025-06-02 17:40:06,64.0,71.96,-7.959999999999994,7.959999999999994
2025-05-25 13:50:30,68.0,75.935,-7.935000000000002,7.935000000000002
2025-05-26 14:07:51,79.0,71.26,7.739999999999995,7.739999999999995
2025-05-26 14:12:51,79.0,71.39,7.609999999999999,7.609999999999999
2025-05-16 12:31:57,83.0,75.46,7.540000000000006,7.540000000000006
2025-05-13 21:28:41,66.0,73.37,-7.3700000000000045,7.3700000000000045
2025-06-08 14:35:01,60.0,67.32,-7.319999999999993,7.319999999999993
2025-05-26 11:57:43,81.0,74.67000000000002,6.329999999999984,6.329999999999984
2025-05-17 13:29:18,90.0,83.88,6.1200000000000045,6.1200000000000045
2025-05-24 16:03:52,90.0,84.15,5.849999999999994,5.849999999999994
2025-05-30 08:14:07,87.0,81.2,5.799999999999997,5.799999999999997
2025-05-26 11:42:42,81.0,75.28,5.719999999999999,5.719999999999999
2025-06-08 10:24:38,59.0,64.61,-5.609999999999999,5.609999999999999
2025-06-08 19:30:33,60.0,65.49,-5.489999999999995,5.489999999999995
2025-06-05 05:29:31,69.0,74.48416666666667,-5.484166666666667,5.484166666666667
2025-05-25 16:45:41,67.0,72.38,-5.3799999999999955,5.3799999999999955
2025-05-17 13:14:17,94.0,88.66,5.340000000000003,5.340000000000003
2025-06-05 17:08:12,77.0,71.68333333333334,5.316666666666663,5.316666666666663
2025-05-26 11:02:39,79.0,84.2,-5.200000000000003,5.200000000000003
2025-05-26 11:07:40,79.0,84.15,-5.150000000000006,5.150000000000006
2025-06-07 11:09:24,95.5,90.37700000000001,5.1229999999999905,5.1229999999999905
2025-06-02 07:20:45,65.0,70.01,-5.010000000000005,5.010000000000005
2025-06-07 11:54:27,98.0,93.079,4.9210000000000065,4.9210000000000065
2025-05-28 08:08:23,75.0,70.1,4.900000000000006,4.900000000000006
